frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq01_02/frame-001735	0.215	0.595	0.733	441.658	8.17	0.855	279.539
seq01_02/frame-001736	0.212	0.598	0.717	427.765	8.24	0.868	256.785
seq01_02/frame-001737	0.209	0.59	0.7	412.714	8.2	0.885	234.652
seq01_02/frame-001738	0.205	0.578	0.669	392.298	8.252	0.895	207.124
seq01_02/frame-001739	0.201	0.572	0.646	376.524	9.056	0.901	188.839
seq01_02/frame-001740	0.197	0.57	0.623	360.844	9.083	0.902	173.59
seq01_02/frame-001741	0.19	0.556	0.595	344.349	8.723	0.897	157.551
seq01_02/frame-001742	0.184	0.541	0.574	332.676	8.569	0.903	149.932
seq01_02/frame-001743	0.184	0.483	0.553	319.188	8.858	0.903	146.292
seq01_02/frame-001744	0.182	0.484	0.527	302.405	9.002	0.888	147.304
seq01_02/frame-001745	0.18	0.508	0.51	292.449	9.335	0.884	151.959
seq01_02/frame-001746	0.177	0.539	0.491	282.724	9.629	0.876	162.748
seq01_02/frame-001747	0.175	0.557	0.483	280.421	10.722	0.888	173.906
seq01_02/frame-001748	0.172	0.579	0.477	280.598	11.071	0.886	187.121
seq01_02/frame-001749	0.17	0.597	0.47	281.199	12.027	0.892	204.341
seq01_02/frame-001750	0.168	0.61	0.465	281.849	13.504	0.898	215.581
seq01_02/frame-001751	0.167	0.614	0.461	281.876	14.593	0.904	224.839
seq01_02/frame-001752	0.164	0.624	0.456	281.481	16.425	0.909	236.336
seq01_02/frame-001753	0.162	0.633	0.454	282.576	20.57	0.918	244.06
seq01_02/frame-001754	0.161	0.637	0.452	282.768	31.464	0.922	248.749
seq01_02/frame-001755	0.161	0.637	0.452	284.068	42.713	0.921	250.769
seq01_02/frame-001756	0.16	0.638	0.455	288.469	24.313	0.933	251.992
seq01_02/frame-001757	0.161	0.63	0.464	296.842	15.665	0.946	249.096
seq01_02/frame-001758	0.162	0.614	0.474	303.503	14.043	0.946	241.886
seq01_02/frame-001759	0.164	0.6	0.485	311.029	12.622	0.949	235.08
seq01_02/frame-001760	0.165	0.585	0.504	327.946	12.467	1.007	230.885
seq01_02/frame-001761	0.165	0.566	0.521	342.12	10.939	1.034	227.786
seq01_02/frame-001762	0.166	0.545	0.539	354.746	12.036	1.072	220.568
seq01_02/frame-001763	0.167	0.519	0.559	368.828	11.988	1.104	216.665
seq01_02/frame-001764	0.167	0.507	0.57	376.659	14.169	1.123	216.466
seq01_02/frame-001765	0.168	0.499	0.577	379.432	13.023	1.109	212.639
seq01_02/frame-001766	0.169	0.495	0.584	383.083	19.423	1.105	211.085
seq01_02/frame-001767	0.168	0.496	0.588	386.858	25.818	1.111	213.734
seq01_02/frame-001768	0.167	0.495	0.592	391.059	25.763	1.138	215.616
seq01_02/frame-001769	0.167	0.494	0.595	392.818	35.377	1.127	216.365
seq01_02/frame-001770	0.167	0.494	0.596	394.076	41.026	1.135	217.531
seq01_02/frame-001771	0.168	0.494	0.596	392.995	27.095	1.129	216.927
seq01_02/frame-001772	0.169	0.496	0.595	389.66	19.577	1.096	215.356
seq01_02/frame-001773	0.17	0.497	0.592	384.238	15.821	1.062	212.802
seq01_02/frame-001774	0.174	0.494	0.589	372.817	21.531	0.98	206.517
seq01_02/frame-001775	0.176	0.494	0.587	368.204	24.492	0.957	204.753
seq01_02/frame-001776	0.177	0.494	0.584	362.216	21.093	0.951	203.036
seq01_02/frame-001777	0.177	0.491	0.582	360.73	14.62	0.958	203.426
seq01_02/frame-001778	0.176	0.489	0.58	361.204	11.061	0.981	205.756
seq01_02/frame-001779	0.175	0.484	0.574	362.131	10.833	1.019	211.07
seq01_02/frame-001780	0.172	0.504	0.565	363.4	13.131	1.063	222.171
seq01_02/frame-001781	0.17	0.517	0.562	363.764	15.105	1.081	226.428
seq01_02/frame-001782	0.169	0.525	0.56	363.478	23.183	1.098	229.168
seq01_02/frame-001783	0.168	0.531	0.558	362.792	30.313	1.095	230.8
seq01_02/frame-001784	0.168	0.531	0.559	364.421	26.493	1.089	231.154
seq01_02/frame-001785	0.167	0.522	0.568	374.466	17.21	1.112	233.504
seq01_02/frame-001786	0.167	0.507	0.578	384.657	12.44	1.162	235.094
seq01_02/frame-001787	0.167	0.492	0.586	392.265	14.047	1.173	234.548
seq01_02/frame-001788	0.167	0.478	0.595	400.322	13.181	1.203	234.113
seq01_02/frame-001789	0.167	0.458	0.606	409.718	10.221	1.234	235.007
seq01_02/frame-001790	0.168	0.418	0.622	421.271	11.998	1.26	233.211
seq01_02/frame-001791	0.168	0.403	0.63	428.321	13.09	1.278	233.684
seq01_02/frame-001792	0.168	0.385	0.64	440.48	13.373	1.303	239.934
seq01_02/frame-001793	0.167	0.361	0.65	459.052	12.97	1.357	251.388
seq01_02/frame-001794	0.167	0.347	0.655	469.436	13.066	1.365	256.236
seq01_02/frame-001795	0.168	0.314	0.664	481.115	11.449	1.374	258.993
seq01_02/frame-001796	0.17	0.292	0.678	499.913	10.361	1.387	252.07
seq01_02/frame-001797	0.169	0.311	0.686	512.95	11.769	1.415	246.257
seq01_02/frame-001798	0.17	0.329	0.696	524.978	13.613	1.432	244.145
seq01_02/frame-001799	0.174	0.339	0.716	543.317	12.909	1.429	247.011
seq01_02/frame-001800	0.177	0.349	0.733	558.341	12.463	1.419	250.739
seq01_02/frame-001801	0.179	0.35	0.751	580.107	14.63	1.449	251.561
seq01_02/frame-001802	0.181	0.345	0.762	596.588	15.66	1.456	250.435
seq01_02/frame-001803	0.181	0.339	0.769	613.709	14.082	1.498	245.455
seq01_02/frame-001804	0.181	0.329	0.768	635.866	14.758	1.546	232.601
seq01_02/frame-001805	0.176	0.323	0.761	662.008	24.044	1.539	214.415
seq01_02/frame-001806	0.17	0.321	0.758	674.78	20.213	1.539	205.13
seq01_02/frame-001807	0.165	0.319	0.752	682.209	13.106	1.524	195.208
seq01_02/frame-001808	0.159	0.314	0.732	682.789	10.925	1.526	180.107
seq01_02/frame-001809	0.144	0.321	0.696	676.149	10.427	1.545	162.119
seq01_02/frame-001810	0.133	0.381	0.671	670.069	11.509	1.551	154.705
seq01_02/frame-001811	0.127	0.446	0.645	662.881	12.118	1.536	162.197
seq01_02/frame-001812	0.126	0.478	0.635	661.107	13.571	1.53	177.316
seq01_02/frame-001813	0.126	0.479	0.634	664.38	12.87	1.504	192.45
seq01_02/frame-001814	0.128	0.463	0.638	667.655	12.117	1.446	217.235
seq01_02/frame-001815	0.13	0.453	0.639	665.87	11.98	1.423	227.196
seq01_02/frame-001816	0.13	0.438	0.642	665.589	12.43	1.365	237.133
seq01_02/frame-001817	0.131	0.401	0.658	675.521	12.124	1.3	248.208
seq01_02/frame-001818	0.131	0.373	0.678	688.577	13.638	1.185	253.779
seq01_02/frame-001819	0.131	0.353	0.698	700.078	13.189	1.005	257.696
seq01_02/frame-001820	0.131	0.342	0.721	708.286	11.4	0.801	263.098
seq01_02/frame-001821	0.13	0.354	0.732	710.457	9.787	0.741	269.121
seq01_02/frame-001822	0.13	0.384	0.744	709.467	10.336	0.649	277.206
seq01_02/frame-001823	0.131	0.415	0.753	704.412	10.566	0.592	283.378
seq01_02/frame-001824	0.132	0.436	0.758	693.852	10.118	0.545	289.716
seq01_02/frame-001825	0.134	0.444	0.758	678.429	10.107	0.525	295.909
seq01_02/frame-001826	0.137	0.45	0.758	664.399	9.824	0.502	301.992
seq01_02/frame-001827	0.143	0.459	0.76	643.293	9.968	0.468	312.105
seq01_02/frame-001828	0.148	0.478	0.755	613.077	10.544	0.455	324.524
seq01_02/frame-001829	0.151	0.489	0.75	593.921	11.465	0.442	331.161
seq01_02/frame-001830	0.154	0.5	0.746	573.812	11.81	0.441	338.828
seq01_02/frame-001831	0.159	0.512	0.738	546.203	11.473	0.43	341.937
seq01_02/frame-001832	0.162	0.52	0.731	524.032	11.95	0.417	341.881
seq01_02/frame-001833	0.17	0.536	0.719	489.595	10.773	0.43	343.751
seq01_02/frame-001834	0.18	0.557	0.708	459.868	10.759	0.432	348.412
seq01_02/frame-001835	0.188	0.578	0.697	433.637	13.053	0.431	354.172
seq01_02/frame-001836	0.191	0.595	0.685	414.163	15.633	0.423	357.637
seq01_02/frame-001837	0.189	0.595	0.682	413.038	13.497	0.429	356.266
seq01_02/frame-001838	0.187	0.594	0.68	414.136	16.862	0.44	355.367
seq01_02/frame-001839	0.185	0.594	0.677	414.639	15.932	0.448	355.642
seq01_02/frame-001840	0.182	0.591	0.675	417.701	11.578	0.443	354.922
seq01_02/frame-001841	0.178	0.585	0.673	424.65	11.595	0.452	353.3
seq01_02/frame-001842	0.172	0.578	0.669	432.176	11.54	0.451	352.543
seq01_02/frame-001843	0.167	0.575	0.664	434.979	11.464	0.464	352.718
seq01_02/frame-001844	0.159	0.569	0.661	448.41	12.535	0.464	351.92
seq01_02/frame-001845	0.151	0.565	0.662	465.012	11.895	0.46	351.783
seq01_02/frame-001846	0.142	0.565	0.657	480.935	10.368	0.483	353.136
seq01_02/frame-001847	0.125	0.561	0.642	513.502	9.783	0.533	356.365
seq01_02/frame-001848	0.113	0.541	0.622	533.336	9.707	0.59	363.135
seq01_02/frame-001849	0.109	0.501	0.598	534.538	10.325	0.659	372.344
seq01_02/frame-001850	0.105	0.499	0.576	532.28	9.801	0.779	363.87
seq01_02/frame-001851	0.104	0.492	0.567	533.067	9.835	0.88	339.753
seq01_02/frame-001852	0.105	0.492	0.565	546.303	11.589	0.914	319.464
seq01_02/frame-001853	0.108	0.49	0.578	588.03	10.388	1.299	290.337
seq01_02/frame-001854	0.112	0.479	0.601	628.975	9.885	1.415	268.524
seq01_02/frame-001855	0.118	0.468	0.634	685.021	9.441	1.554	242.297
seq01_02/frame-001856	0.121	0.441	0.665	734.56	10.08	1.66	207.57
seq01_02/frame-001857	0.124	0.387	0.698	792.638	9.497	1.786	174.719
seq01_02/frame-001858	0.121	0.365	0.735	859.628	9.116	1.948	150.175
seq01_02/frame-001859	0.115	0.381	0.766	909.33	9.208	2.051	145.62
seq01_02/frame-001860	0.107	0.416	0.785	959.389	8.939	2.166	117.835
seq01_02/frame-001861	0.102	0.465	0.763	1029.175	9.304	2.378	98.5778
seq01_02/frame-001862	0.104	0.471	0.755	1055.04	9.354	2.428	95.1327
seq01_02/frame-001863	0.109	0.474	0.745	1074.216	9.655	2.619	94.3296
seq01_02/frame-001864	0.108	0.486	0.732	1082.687	9.402	2.78	106.585
seq01_02/frame-001865	0.108	0.507	0.716	1083.824	9.779	3.002	123.587
seq01_02/frame-001866	0.111	0.504	0.709	1093.442	11.07	3.053	125.861
seq01_02/frame-001867	0.118	0.505	0.706	1109.305	11.784	3.113	123.093
seq01_02/frame-001868	0.133	0.46	0.694	1122.058	11.039	3.147	125.297
seq01_02/frame-001869	0.147	0.422	0.683	1125.617	13.721	3.144	129.335
seq01_02/frame-001870	0.155	0.397	0.681	1131.611	9.822	3.147	136.239
seq01_02/frame-001871	0.161	0.368	0.683	1136.946	9.947	3.113	151.779
seq01_02/frame-001872	0.163	0.346	0.682	1132.161	10.973	3.106	164.309
seq01_02/frame-001873	0.164	0.332	0.678	1122.216	9.264	3.096	175.185
seq01_02/frame-001874	0.164	0.315	0.67	1102.793	9.333	3.016	188.185
seq01_02/frame-001875	0.164	0.296	0.665	1088.951	10.395	3.033	196.839
seq01_02/frame-001876	0.161	0.276	0.666	1080.388	11.64	3.025	209.161
seq01_02/frame-001877	0.158	0.263	0.666	1074.045	11.811	3.379	220.603
seq01_02/frame-001878	0.155	0.252	0.656	1060.501	12.763	3.381	232.357
seq01_02/frame-001879	0.153	0.246	0.642	1040.957	9.913	3.316	250.821
seq01_02/frame-001880	0.152	0.232	0.633	1027.387	10.777	3.31	256.147
seq01_02/frame-001881	0.151	0.222	0.624	1014.912	12.379	3.314	254.342
seq01_02/frame-001882	0.152	0.193	0.61	998.195	14.133	3.303	252.264
seq01_02/frame-001883	0.155	0.17	0.597	982.094	15.103	3.312	250.979
seq01_02/frame-001884	0.157	0.149	0.583	965.512	16.195	3.276	250.141
seq01_02/frame-001885	0.159	0.139	0.569	945.566	15.102	3.17	249.88
seq01_02/frame-001886	0.16	0.128	0.559	932.089	15.756	3.057	250.204
seq01_02/frame-001887	0.163	0.115	0.547	914.332	18.44	3.038	251.035
seq01_02/frame-001888	0.165	0.115	0.54	904.513	19.891	3.032	251.85
seq01_02/frame-001889	0.166	0.12	0.533	895.415	20.513	3.014	252.668
seq01_02/frame-001890	0.167	0.124	0.525	883.062	19.623	3.012	254.331
seq01_02/frame-001891	0.168	0.125	0.52	875.145	19.079	3.028	255.987
seq01_02/frame-001892	0.168	0.129	0.517	868.312	17.35	2.98	258.243
seq01_02/frame-001893	0.169	0.138	0.51	856.37	17.073	2.892	261.987
seq01_02/frame-001894	0.17	0.144	0.504	847.124	14.885	2.875	265.979
seq01_02/frame-001895	0.171	0.143	0.498	836.123	13.428	2.762	271.738
seq01_02/frame-001896	0.177	0.125	0.482	808.498	12.419	2.487	295.01
seq01_02/frame-001897	0.18	0.116	0.477	799.263	11.639	2.359	308.541
seq01_02/frame-001898	0.184	0.104	0.473	785.449	12.6	2.183	330.87
seq01_02/frame-001899	0.186	0.094	0.472	775.099	13.753	2.027	351.627
seq01_02/frame-001900	0.19	0.071	0.474	762.12	17.189	1.821	383.303
seq01_02/frame-001901	0.193	0.051	0.474	752.363	19.002	1.697	398.081
seq01_02/frame-001902	0.194	0.035	0.471	742.257	22.967	1.571	408.442
seq01_02/frame-001903	0.196	0.025	0.471	729.084	24.427	1.304	421.986
seq01_02/frame-001904	0.198	0.023	0.465	698.781	29.813	0.855	441.804
seq01_02/frame-001905	0.199	0.061	0.45	635.554	55.598	0.415	465.675
seq01_02/frame-001906	0.198	0.094	0.442	603.286	58.876	0.408	476.691
seq01_02/frame-001907	0.196	0.145	0.429	555.352	58.579	0.409	494.117
seq01_02/frame-001908	0.193	0.182	0.419	516.027	36.142	0.411	510.017
seq01_02/frame-001909	0.187	0.224	0.401	425.722	26.816	0.409	522.356
seq01_02/frame-001910	0.183	0.224	0.387	336.102	17.096	0.406	510.768
seq01_02/frame-001911	0.179	0.21	0.357	268.164	13.751	0.405	481.919
seq01_02/frame-001912	0.174	0.218	0.332	230.427	13.73	0.399	462.232
seq01_02/frame-001913	0.172	0.215	0.313	205.962	16.733	0.392	450.129
seq01_02/frame-001914	0.17	0.214	0.297	186.382	20.73	0.388	440.459
seq01_02/frame-001915	0.168	0.22	0.278	164.87	20.3	0.384	429.213
seq01_02/frame-001916	0.165	0.232	0.262	149.159	22.921	0.38	420.098
seq01_02/frame-001917	0.161	0.255	0.245	131.143	26.752	0.376	408.893
seq01_02/frame-001918	0.158	0.271	0.238	120.351	27.088	0.373	399.003
seq01_02/frame-001919	0.156	0.284	0.235	112.934	39.9	0.37	391.602
seq01_02/frame-001920	0.154	0.292	0.233	107.441	47.144	0.369	385.45
seq01_02/frame-001921	0.154	0.294	0.231	105.13	71.236	0.368	382.212
seq01_02/frame-001922	0.155	0.289	0.234	107.45	52.432	0.37	381.292
seq01_02/frame-001923	0.156	0.276	0.239	112.87	43.076	0.373	384.458
seq01_02/frame-001924	0.158	0.26	0.243	119.882	35.526	0.376	388.306
seq01_02/frame-001925	0.161	0.24	0.249	129.931	23.802	0.381	392.942
seq01_02/frame-001926	0.162	0.228	0.254	138.371	23.2	0.382	396.524
seq01_02/frame-001927	0.166	0.217	0.267	153.814	21.604	0.387	403.681
seq01_02/frame-001928	0.17	0.223	0.279	169.098	19.097	0.39	410.904
seq01_02/frame-001929	0.174	0.236	0.295	187.861	15.997	0.393	418.393
seq01_02/frame-001930	0.178	0.263	0.316	215.783	17.982	0.396	425.866
seq01_02/frame-001931	0.181	0.298	0.33	238.074	21.668	0.4	430.553
seq01_02/frame-001932	0.185	0.339	0.342	262.0	23.57	0.402	435.268
seq01_02/frame-001933	0.192	0.376	0.357	300.351	17.358	0.402	443.807
seq01_02/frame-001934	0.197	0.407	0.36	333.744	17.457	0.403	452.142
seq01_02/frame-001935	0.204	0.43	0.359	371.608	19.199	0.398	458.57
seq01_02/frame-001936	0.213	0.448	0.361	426.98	15.969	0.398	466.887
seq01_02/frame-001937	0.219	0.453	0.366	473.611	15.981	0.394	473.947
seq01_02/frame-001938	0.229	0.459	0.369	533.09	15.566	0.57	482.95
seq01_02/frame-001939	0.237	0.462	0.361	553.404	16.355	0.932	489.898
seq01_02/frame-001940	0.246	0.459	0.344	553.072	17.546	1.209	497.218
seq01_02/frame-001941	0.261	0.453	0.321	548.836	18.301	1.393	505.95
seq01_02/frame-001942	0.272	0.45	0.304	545.416	17.897	1.536	510.04
seq01_02/frame-001943	0.303	0.431	0.264	524.656	21.632	1.867	502.164
seq01_02/frame-001944	0.316	0.425	0.248	511.506	19.992	1.987	498.68
seq01_02/frame-001945	0.332	0.416	0.232	495.809	19.31	2.107	496.59
seq01_02/frame-001946	0.365	0.378	0.209	471.643	18.135	2.281	489.851
seq01_02/frame-001947	0.424	0.31	0.186	413.72	22.828	2.589	444.957
seq01_02/frame-001948	0.446	0.287	0.169	385.97	25.814	2.706	429.924
seq01_02/frame-001949	0.47	0.261	0.149	352.871	26.245	2.895	414.777
seq01_02/frame-001950	0.498	0.229	0.122	299.794	28.194	3.118	394.857
seq01_02/frame-001951	0.519	0.2	0.102	255.038	24.563	3.288	381.302
seq01_02/frame-001952	0.539	0.163	0.082	207.106	28.487	3.49	367.679
seq01_02/frame-001953	0.551	0.131	0.057	142.748	36.012	3.739	349.466
seq01_02/frame-001954	0.558	0.1	0.038	92.298	43.401	3.971	335.059
seq01_02/frame-001955	0.55	0.096	0.03	74.628	54.968	4.162	322.748
seq01_02/frame-001956	0.536	0.089	0.029	72.026	53.216	4.358	310.286
seq01_02/frame-001957	0.533	0.074	0.031	71.781	53.131	4.461	303.033
seq01_02/frame-001958	0.523	0.061	0.035	74.632	51.587	4.613	295.46
seq01_02/frame-001959	0.511	0.064	0.038	78.211	48.998	4.7	291.556
seq01_02/frame-001960	0.504	0.069	0.04	82.502	43.349	4.798	288.929
seq01_02/frame-001961	0.498	0.066	0.044	87.431	44.011	4.925	286.063
seq01_02/frame-001962	0.5	0.045	0.049	93.552	43.999	5.014	284.563
seq01_02/frame-001963	0.505	0.008	0.056	101.76	39.31	5.121	283.14
seq01_02/frame-001964	0.513	-0.052	0.064	111.013	31.898	5.29	281.396
seq01_02/frame-001965	0.509	-0.119	0.071	114.451	17.883	5.447	279.962
seq01_02/frame-001966	0.49	-0.115	0.081	119.317	26.671	5.531	279.352
seq01_02/frame-001967	0.47	-0.095	0.088	124.75	20.924	5.57	278.579
seq01_02/frame-001968	0.436	-0.049	0.097	135.116	21.229	5.7	276.254
seq01_02/frame-001969	0.398	0.008	0.109	151.299	31.013	5.73	272.435
seq01_02/frame-001970	0.384	0.014	0.117	163.295	26.897	5.734	269.673
seq01_02/frame-001971	0.377	0.011	0.123	171.426	29.906	5.759	267.169
seq01_02/frame-001972	0.368	0.009	0.126	176.245	37.015	5.819	265.01
seq01_02/frame-001973	0.356	0.029	0.135	191.3	53.627	5.853	264.127
seq01_02/frame-001974	0.351	0.07	0.148	210.154	29.897	5.892	270.933
seq01_02/frame-001975	0.353	0.087	0.151	213.772	24.425	5.88	260.566
seq01_02/frame-001976	0.363	0.102	0.16	223.25	11.672	5.896	241.359
seq01_02/frame-001977	0.379	0.128	0.172	222.146	11.076	5.854	215.39
seq01_02/frame-001978	0.366	0.163	0.177	209.84	8.72	5.837	212.158
seq01_02/frame-001979	0.312	0.259	0.178	202.343	8.644	5.821	215.434
seq01_02/frame-001980	0.229	0.444	0.176	194.962	8.798	5.756	240.071
seq01_02/frame-001981	0.192	0.557	0.182	196.216	9.917	6.047	259.073
seq01_02/frame-001982	0.164	0.638	0.189	196.318	13.032	6.081	274.083
seq01_02/frame-001983	0.148	0.689	0.202	202.045	18.888	6.07	271.015
seq01_02/frame-001984	0.146	0.7	0.215	208.718	20.14	6.022	253.346
seq01_02/frame-001985	0.157	0.676	0.246	229.012	14.073	5.834	218.282
seq01_02/frame-001986	0.155	0.674	0.258	234.463	21.13	5.743	205.201
seq01_02/frame-001987	0.15	0.674	0.267	237.697	30.452	5.64	193.767
seq01_02/frame-001988	0.15	0.667	0.27	239.51	56.647	5.564	188.524
seq01_02/frame-001989	0.15	0.663	0.27	239.955	57.18	5.521	185.533
seq01_02/frame-001990	0.15	0.648	0.268	238.148	23.376	5.361	176.781
seq01_02/frame-001991	0.149	0.639	0.266	234.68	22.259	5.23	171.937
seq01_02/frame-001992	0.149	0.629	0.263	231.589	36.716	5.135	167.207
seq01_02/frame-001993	0.149	0.622	0.262	230.858	46.643	5.076	164.312
seq01_02/frame-001994	0.149	0.614	0.263	232.795	85.643	4.973	160.213
seq01_02/frame-001995	0.148	0.623	0.263	234.049	50.04	4.947	163.011
seq01_02/frame-001996	0.147	0.633	0.26	232.689	47.262	4.942	167.757
seq01_02/frame-001997	0.146	0.644	0.258	231.716	35.728	4.963	173.801
seq01_02/frame-001998	0.145	0.653	0.255	229.037	32.192	4.986	179.276
seq01_02/frame-001999	0.143	0.662	0.25	224.189	36.774	4.976	184.55
seq01_02/frame-002000	0.139	0.675	0.242	214.488	35.368	4.978	192.699
seq01_02/frame-002001	0.136	0.687	0.235	205.293	26.39	4.985	199.802
seq01_02/frame-002002	0.132	0.7	0.224	193.768	38.286	4.99	208.358
seq01_02/frame-002003	0.13	0.707	0.217	186.335	53.596	4.988	213.231
seq01_02/frame-002004	0.126	0.719	0.203	171.926	107.381	4.896	222.092
seq01_02/frame-002005	0.125	0.718	0.199	168.691	63.688	4.811	222.8
seq01_02/frame-002006	0.122	0.724	0.184	155.773	74.976	4.673	231.083
seq01_02/frame-002007	0.121	0.726	0.177	150.873	57.593	4.619	235.895
seq01_02/frame-002008	0.12	0.728	0.169	145.453	63.341	4.557	238.841
seq01_02/frame-002009	0.114	0.737	0.153	130.433	56.029	4.459	242.335
seq01_02/frame-002010	0.102	0.768	0.127	103.532	48.279	4.292	249.374
seq01_02/frame-002011	0.095	0.794	0.105	85.566	42.361	4.11	254.654
seq01_02/frame-002012	0.09	0.811	0.094	76.896	40.123	3.975	259.007
seq01_02/frame-002013	0.084	0.825	0.079	66.255	16.149	3.775	262.194
seq01_02/frame-002014	0.081	0.834	0.07	59.534	19.416	3.257	263.796
seq01_02/frame-002015	0.077	0.849	0.061	52.897	35.872	3.158	269.334
seq01_02/frame-002016	0.071	0.872	0.045	42.635	14.182	2.963	281.817
seq01_02/frame-002017	0.068	0.883	0.036	37.188	10.327	2.773	280.903
seq01_02/frame-002018	0.066	0.89	0.031	32.534	10.066	2.64	275.635
seq01_02/frame-002019	0.067	0.879	0.032	31.429	9.889	2.541	271.141
seq01_02/frame-002020	0.069	0.869	0.031	30.693	10.142	2.472	271.187
seq01_02/frame-002021	0.068	0.871	0.028	28.475	11.442	2.25	284.028
seq01_02/frame-002022	0.067	0.883	0.023	27.927	11.587	2.048	305.993
seq01_02/frame-002023	0.067	0.898	0.021	28.391	10.412	1.888	326.799
seq01_02/frame-002024	0.066	0.915	0.018	29.413	10.082	1.748	359.808
seq01_02/frame-002025	0.063	0.848	0.021	30.118	7.352	1.548	391.456
seq01_02/frame-002026	0.068	0.692	0.022	29.525	6.352	1.144	424.341
seq01_02/frame-002027	0.081	0.512	0.031	29.921	6.308	0.538	427.816
seq01_02/frame-002028	0.089	0.426	0.033	30.275	6.119	0.464	375.967
seq01_02/frame-002029	0.095	0.375	0.032	29.852	6.075	0.379	321.997
seq01_02/frame-002030	0.094	0.372	0.032	29.204	6.21	0.349	302.435
seq01_02/frame-002031	0.094	0.369	0.027	27.83	5.843	0.316	291.281
seq01_02/frame-002032	0.09	0.404	0.025	26.388	5.546	0.281	266.048
seq01_02/frame-002033	0.087	0.434	0.024	25.778	5.746	0.259	251.437
seq01_02/frame-002034	0.081	0.496	0.024	25.525	9.248	0.231	224.194
seq01_02/frame-002035	0.08	0.495	0.023	25.429	6.761	0.218	225.281
seq01_02/frame-002036	0.081	0.476	0.021	25.405	6.02	0.205	235.49
seq01_02/frame-002037	0.081	0.447	0.02	25.488	5.968	0.189	249.827
seq01_02/frame-002038	0.081	0.419	0.019	25.511	5.758	0.177	264.215
seq01_02/frame-002039	0.081	0.351	0.015	25.933	5.728	0.15	309.425
seq01_02/frame-002040	0.079	0.339	0.014	26.215	5.648	0.14	328.856
seq01_02/frame-002041	0.076	0.343	0.011	26.329	5.574	0.127	354.784
seq01_02/frame-002042	0.071	0.369	0.01	25.826	5.558	0.114	360.743
seq01_02/frame-002043	0.064	0.449	0.008	24.224	5.72	0.101	370.099
seq01_02/frame-002044	0.055	0.654	0.004	21.118	5.384	0.085	388.54
seq01_02/frame-002045	0.054	0.767	0.003	19.707	5.443	0.078	400.535
seq01_02/frame-002046	0.054	0.871	0.002	18.818	5.384	0.073	413.064
seq01_02/frame-002047	0.055	0.943	0.001	16.258	5.607	0.068	442.197
seq01_02/frame-002048	0.056	0.946	0.0	14.471	5.624	0.025	470.419
seq01_02/frame-002049	0.057	0.943	0.0	13.786	5.608	0.027	516.01
seq01_02/frame-002050	0.058	0.938	0.0	13.378	5.702	0.03	560.522
seq01_02/frame-002051	0.06	0.939	0.0	13.229	5.736	0.035	561.046
seq01_02/frame-002052	0.061	0.948	0.0	13.628	5.846	0.045	563.072
seq01_02/frame-002053	0.065	0.951	0.005	17.688	5.87	0.12	578.464
seq01_02/frame-002054	0.068	0.95	0.009	21.719	5.866	0.213	594.671
seq01_02/frame-002055	0.07	0.94	0.014	25.178	6.123	0.361	605.806
seq01_02/frame-002056	0.07	0.942	0.015	26.173	6.512	0.486	617.989
seq01_02/frame-002057	0.072	0.926	0.017	30.24	6.746	0.655	637.097
seq01_02/frame-002058	0.07	0.924	0.017	30.606	7.593	0.775	601.311
seq01_02/frame-002059	0.065	0.922	0.018	30.825	7.501	0.93	564.295
seq01_02/frame-002060	0.058	0.892	0.025	29.019	6.517	1.059	478.812
seq01_02/frame-002061	0.059	0.876	0.029	27.497	7.014	1.079	405.301
seq01_02/frame-002062	0.147	0.49	0.111	39.179	6.699	0.888	323.258
seq01_02/frame-002063	0.246	0.379	0.183	52.853	6.629	0.756	299.518
seq01_02/frame-002064	0.334	0.289	0.224	66.14	7.588	0.678	305.745
seq01_02/frame-002065	0.411	0.079	0.256	69.066	9.143	0.504	378.967
seq01_02/frame-002066	0.386	0.044	0.255	69.977	11.306	0.475	376.991
seq01_02/frame-002067	0.355	-0.02	0.235	65.718	11.23	0.454	376.227
seq01_02/frame-002068	0.345	-0.025	0.223	62.464	11.744	0.45	385.712
