frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq07_02/frame-003810 0.034 0.835 0.112 41.266 36.12 0.647 194.007
seq07_02/frame-003820 0.028 0.722 0.084 31.86 33.439 0.695 283.967
seq07_02/frame-003830 0.025 0.496 0.053 27.427 51.002 0.726 401.029
seq07_02/frame-003840 0.02 0.633 0.07 21.592 77.689 0.77 421.218
seq07_02/frame-003850 0.015 0.775 0.072 17.776 56.319 0.911 397.03
seq07_02/frame-003860 0.02 0.665 0.068 16.164 27.942 1.194 418.246
seq07_02/frame-003870 0.025 0.586 0.086 28.834 21.895 1.772 461.349
seq07_02/frame-003880 0.039 0.523 0.078 38.17 25.362 2.422 465.253
seq07_02/frame-003890 0.047 0.554 0.081 43.246 53.426 3.01 354.596
seq07_02/frame-003900 0.043 0.588 0.094 40.534 184.129 3.302 355.931
seq07_02/frame-003910 0.051 0.403 0.086 52.407 12.314 3.007 375.449
seq07_02/frame-003920 0.117 -0.038 0.076 50.997 27.258 2.403 413.337
seq07_02/frame-003930 0.101 0.118 0.043 34.614 7.889 2.09 322.4
seq07_02/frame-003940 0.106 0.26 0.031 32.676 10.163 2.163 320.495
seq07_02/frame-003950 0.042 0.568 0.031 32.66 6.36 2.442 336.687
seq07_02/frame-003960 0.013 0.908 0.036 24.213 6.697 2.581 383.008
seq07_02/frame-003970 0.011 0.96 0.013 13.259 6.894 2.134 379.776
seq07_02/frame-003980 0.045 0.213 0.054 18.673 17.314 1.982 355.062
seq07_02/frame-003990 0.067 0.077 0.078 36.644 22.17 2.222 413.462
seq07_02/frame-004000 0.064 0.338 0.092 36.49 35.047 2.999 382.838
seq07_02/frame-004010 0.055 0.772 0.109 59.916 74.466 4.139 327.278
seq07_02/frame-004020 0.053 0.854 0.094 61.024 296.963 4.93 315.182
seq07_02/frame-004030 0.063 0.845 0.095 54.898 372.401 5.141 437.045
seq07_02/frame-004040 0.062 0.838 0.068 38.709 1009.306 4.778 497.432
seq07_02/frame-004050 0.066 0.859 0.055 39.979 765.192 4.611 474.31
seq07_02/frame-004060 0.072 0.844 0.059 43.05 818.01 4.394 401.085
seq07_02/frame-004070 0.068 0.852 0.059 45.495 545.58 4.046 316.503
seq07_02/frame-004080 0.158 0.721 0.056 45.899 757.544 3.487 185.918
seq07_02/frame-004090 0.168 0.738 0.053 39.094 973.384 3.252 106.354
seq07_02/frame-004100 0.155 0.765 0.047 32.833 1133.798 2.605 158.076
seq07_02/frame-004110 0.134 0.798 0.044 27.882 650.488 2.377 296.792
seq07_02/frame-004120 0.115 0.817 0.039 23.567 584.204 2.888 380.204
seq07_02/frame-004130 0.188 0.717 0.034 22.872 756.71 3.52 313.273
seq07_02/frame-004140 0.208 0.747 0.038 25.883 2051.362 3.843 195.336
seq07_02/frame-004150 0.235 0.777 0.051 29.025 1215.082 3.679 175.043
seq07_02/frame-004160 0.329 0.72 0.087 53.764 1838.301 3.532 224.395
seq07_02/frame-004170 0.417 0.675 0.113 78.332 2507.45 3.58 184.458
seq07_02/frame-004180 0.68 0.5 0.122 122.642 2928.804 4.451 240.315
seq07_02/frame-004190 0.468 0.639 0.128 145.288 3494.422 5.055 257.716
seq07_02/frame-004200 0.348 0.676 0.12 123.952 7067.503 5.013 230.736
seq07_02/frame-004210 0.315 0.698 0.114 123.272 5143.245 4.932 211.202
seq07_02/frame-004220 0.21 0.763 0.103 102.684 3079.322 4.701 205.803
seq07_02/frame-004230 0.17 0.784 0.147 120.828 1501.757 4.268 188.353
seq07_02/frame-004240 0.144 0.812 0.257 174.456 240.271 3.46 177.308
seq07_02/frame-004250 0.17 0.799 0.321 202.5 528.964 3.052 203.393
seq07_02/frame-004260 0.175 0.792 0.351 239.474 250.671 3.085 161.615
seq07_02/frame-004270 0.144 0.814 0.348 239.984 868.646 3.142 111.699
seq07_02/frame-004280 0.147 0.814 0.341 237.312 181.502 3.031 86.1922
seq07_02/frame-004290 0.149 0.789 0.274 187.895 579.559 2.411 96.2661
seq07_02/frame-004300 0.178 0.773 0.215 169.906 448.111 2.721 105.005
seq07_02/frame-004310 0.371 0.621 0.208 180.607 522.278 3.029 74.1699
seq07_02/frame-004320 0.448 0.586 0.213 185.674 178.281 3.247 103.623
seq07_02/frame-004330 0.46 0.552 0.211 185.893 1363.712 2.581 107.078
seq07_02/frame-004340 0.504 0.499 0.224 188.766 426.799 2.48 106.435
seq07_02/frame-004350 0.446 0.489 0.234 185.408 473.832 2.497 48.4813
seq07_02/frame-004360 0.52 0.447 0.24 188.841 365.743 2.581 103.612
seq07_02/frame-004370 0.49 0.527 0.223 182.655 388.144 2.663 117.368
seq07_02/frame-004380 0.46 0.59 0.2 169.899 922.555 2.344 71.6076
seq07_02/frame-004390 0.5 0.556 0.201 174.814 920.189 2.386 49.7661
seq07_02/frame-004400 0.51 0.56 0.212 202.796 815.36 2.968 46.7555
seq07_02/frame-004410 0.522 0.556 0.215 208.259 3622.033 2.926 48.6191
seq07_02/frame-004420 0.52 0.554 0.214 203.999 2593.157 2.703 46.8207
seq07_02/frame-004430 0.515 0.558 0.192 192.728 1672.584 2.665 59.8994
seq07_02/frame-004440 0.495 0.581 0.18 179.127 1753.475 2.579 71.5345
seq07_02/frame-004450 0.372 0.676 0.144 144.497 1391.992 2.993 120.99
seq07_02/frame-004460 0.3 0.727 0.154 143.188 2056.827 3.766 91.9065
seq07_02/frame-004470 0.262 0.754 0.166 137.297 1484.858 3.606 105.976
seq07_02/frame-004480 0.232 0.774 0.22 150.99 1273.006 3.856 155.7
seq07_02/frame-004490 0.208 0.791 0.261 182.137 534.951 4.02 174.081
seq07_02/frame-004500 0.167 0.81 0.243 170.948 551.168 3.986 191.422
seq07_02/frame-004510 0.137 0.825 0.13 107.877 898.728 5.287 152.732
seq07_02/frame-004520 0.122 0.808 0.118 107.098 1613.163 5.163 203.353
seq07_02/frame-004530 0.136 0.784 0.121 106.62 2504.747 4.411 226.908
seq07_02/frame-004540 0.138 0.793 0.106 92.874 1355.415 4.618 201.778
seq07_02/frame-004550 0.141 0.798 0.114 92.196 985.328 4.42 190.663
seq07_02/frame-004560 0.145 0.799 0.109 85.54 2135.208 4.326 172.697
seq07_02/frame-004570 0.146 0.809 0.124 91.751 959.005 3.461 171.365
seq07_02/frame-004580 0.19 0.781 0.128 97.346 1754.163 3.094 147.707
seq07_02/frame-004590 0.229 0.751 0.11 88.513 1210.383 2.93 117.098
seq07_02/frame-004600 0.251 0.733 0.101 77.553 1321.471 2.801 106.469
seq07_02/frame-004610 0.232 0.743 0.104 80.453 1766.757 2.151 105.541
seq07_02/frame-004620 0.209 0.781 0.134 98.43 1281.466 1.931 103.703
seq07_02/frame-004630 0.237 0.774 0.149 116.271 319.814 2.02 94.4356
seq07_02/frame-004640 0.328 0.706 0.144 128.911 1656.38 1.956 99.7524
seq07_02/frame-004650 0.332 0.718 0.171 157.945 1499.203 1.681 73.2714
seq07_02/frame-004660 0.292 0.735 0.217 188.959 1528.59 1.29 116.448
seq07_02/frame-004670 0.245 0.773 0.236 205.019 1633.329 1.26 67.5546
seq07_02/frame-004680 0.211 0.797 0.257 217.203 1434.292 1.137 69.6457
seq07_02/frame-004690 0.167 0.827 0.279 218.745 897.074 1.241 116.471
seq07_02/frame-004700 0.081 0.898 0.314 219.102 577.601 0.814 189.24
seq07_02/frame-004710 0.03 0.957 0.237 154.221 569.203 0.553 254.805
seq07_02/frame-004720 0.028 0.959 0.178 104.184 378.15 0.57 290.055
seq07_02/frame-004730 0.03 0.954 0.102 68.269 200.853 0.543 313.34
seq07_02/frame-004740 0.21 0.75 0.102 93.938 528.738 0.514 350.106
seq07_02/frame-004750 0.35 0.68 0.064 55.58 1130.968 0.488 296.411
seq07_02/frame-004760 0.29 0.724 0.042 38.048 1119.212 0.589 254.439
seq07_02/frame-004770 0.229 0.741 0.036 30.231 1861.256 0.728 266.499
seq07_02/frame-004780 0.381 0.624 0.145 80.065 1922.243 1.609 284.68
seq07_02/frame-004790 0.489 0.578 0.163 114.036 3318.752 1.98 301.76
seq07_02/frame-004800 0.612 0.494 0.163 155.01 835.224 2.653 301.876
seq07_02/frame-004810 0.557 0.518 0.14 121.22 6563.326 3.89 421.302
seq07_02/frame-004820 0.383 0.604 0.15 109.177 4398.319 4.729 275.168
seq07_02/frame-004830 0.209 0.727 0.12 81.057 3744.339 5.086 322.787
seq07_02/frame-004840 0.075 0.847 0.101 59.122 662.502 4.812 265.962
seq07_02/frame-004850 0.028 0.799 0.065 38.268 115.602 4.0 99.3378
seq07_02/frame-004860 0.023 0.69 0.047 25.109 21.099 3.625 312.022
seq07_02/frame-004870 0.058 0.249 0.061 33.029 11.349 3.391 405.295
seq07_02/frame-004880 0.088 0.632 0.166 86.967 18.584 3.581 308.113
seq07_02/frame-004890 0.104 0.683 0.235 138.694 48.885 3.869 235.776
seq07_02/frame-004900 0.115 0.728 0.276 173.793 49.956 4.071 162.471
seq07_02/frame-004910 0.117 0.733 0.272 175.523 163.485 4.124 145.753
seq07_02/frame-004920 0.119 0.742 0.285 183.356 59.906 4.033 141.576
seq07_02/frame-004930 0.124 0.751 0.335 212.984 91.089 3.728 155.546
seq07_02/frame-004940 0.121 0.75 0.341 218.557 83.867 3.585 164.823
seq07_02/frame-004950 0.102 0.76 0.286 178.739 62.385 3.313 230.43
seq07_02/frame-004960 0.092 0.755 0.24 150.287 127.696 3.174 223.55
seq07_02/frame-004970 0.091 0.745 0.235 146.521 85.011 3.155 236.997
seq07_02/frame-004980 0.103 0.753 0.269 154.11 132.09 3.131 256.122
seq07_02/frame-004990 0.111 0.766 0.302 165.925 81.434 2.926 245.435
seq07_02/frame-005000 0.123 0.766 0.324 179.162 157.269 2.692 243.409
seq07_02/frame-005010 0.128 0.758 0.307 164.005 74.218 2.28 247.51
seq07_02/frame-005020 0.151 0.732 0.29 154.324 28.124 1.906 270.562
seq07_02/frame-005030 0.183 0.707 0.275 136.579 86.821 1.549 266.192
seq07_02/frame-005040 0.18 0.699 0.268 135.391 26.009 1.245 260.056
seq07_02/frame-005050 0.181 0.684 0.291 160.91 112.612 1.017 291.962
seq07_02/frame-005060 0.193 0.668 0.328 171.28 33.599 0.817 336.333
seq07_02/frame-005070 0.214 0.661 0.388 192.527 79.957 0.747 323.864
seq07_02/frame-005080 0.216 0.645 0.412 189.491 17.998 0.622 318.643
seq07_02/frame-005090 0.241 0.623 0.357 151.38 36.691 0.487 351.373
seq07_02/frame-005100 0.251 0.619 0.318 140.789 41.9 0.4 375.873
seq07_02/frame-005110 0.171 0.64 0.201 102.65 22.19 0.242 352.126
seq07_02/frame-005120 0.1 0.673 0.115 84.581 40.304 0.194 312.86
seq07_02/frame-005130 0.081 0.723 0.114 108.258 28.373 0.23 336.606
seq07_02/frame-005140 0.085 0.781 0.134 141.336 98.31 0.385 329.757
seq07_02/frame-005150 0.103 0.793 0.172 176.214 25.042 0.75 284.173
seq07_02/frame-005160 0.117 0.783 0.196 191.461 50.241 0.886 275.054
seq07_02/frame-005170 0.134 0.788 0.187 180.989 95.422 0.687 313.56
seq07_02/frame-005180 0.133 0.723 0.188 144.298 30.175 0.379 350.361
seq07_02/frame-005190 0.172 0.509 0.221 114.457 12.953 0.18 316.416
seq07_02/frame-005200 0.226 0.462 0.28 114.135 41.169 0.177 323.96
seq07_02/frame-005210 0.214 0.294 0.262 90.501 14.473 0.106 308.717
seq07_02/frame-005220 0.203 0.433 0.287 107.024 31.989 0.152 335.384
seq07_02/frame-005230 0.196 0.359 0.268 100.726 20.7 0.102 313.852
seq07_02/frame-005240 0.215 0.365 0.288 111.397 38.037 0.102 340.557
seq07_02/frame-005250 0.18 0.552 0.281 121.528 19.833 0.184 351.726
seq07_02/frame-005260 0.161 0.563 0.257 112.919 20.402 0.182 361.374
seq07_02/frame-005270 0.174 0.625 0.288 130.752 12.839 0.212 357.266
seq07_02/frame-005280 0.101 0.617 0.134 63.882 12.269 0.192 340.602
seq07_02/frame-005290 0.081 0.647 0.106 54.788 18.628 0.251 335.869
seq07_02/frame-005300 0.106 0.607 0.137 68.332 95.781 0.373 400.57
seq07_02/frame-005310 0.125 0.831 0.225 163.309 41.385 1.651 88.2217
seq07_02/frame-005320 0.143 0.819 0.208 162.426 77.035 2.615 100.976
seq07_02/frame-005330 0.205 0.766 0.261 195.191 307.146 3.19 112.064
seq07_02/frame-005340 0.175 0.789 0.215 167.692 241.465 3.528 108.084
seq07_02/frame-005350 0.373 0.64 0.181 167.609 412.809 4.251 123.244
seq07_02/frame-005360 0.369 0.71 0.118 153.51 1310.973 4.976 165.807
seq07_02/frame-005370 0.36 0.712 0.086 120.629 4855.277 4.48 172.041
seq07_02/frame-005380 0.235 0.769 0.095 115.058 3274.305 6.879 172.627
seq07_02/frame-005390 0.157 0.765 0.099 94.426 1498.482 7.53 208.925
seq07_02/frame-005400 0.089 0.812 0.112 73.908 206.804 6.064 133.591
seq07_02/frame-005410 0.104 0.792 0.142 74.726 67.312 4.445 185.952
seq07_02/frame-005420 0.11 0.788 0.131 67.035 135.393 3.896 157.43
seq07_02/frame-005430 0.085 0.852 0.09 43.858 54.719 3.707 101.778
seq07_02/frame-005440 0.099 0.832 0.091 44.338 66.232 3.591 129.164
seq07_02/frame-005450 0.224 0.665 0.209 119.233 16.136 2.328 170.709
seq07_02/frame-005460 0.075 0.172 0.021 34.086 40.81 0.57 426.007
seq07_02/frame-005470 0.071 0.299 0.141 92.35 14.119 0.854 237.627
